,SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2358682,1594297,100013,1.0,10,-556.0,-556.0,23153.985,23153.985
2358873,2824473,100016,1.0,15,-875.0,-879.0,7124.04,7124.04
2358989,2833536,100067,0.0,115,-60.0,-60.0,2250.0,2250.0
2361052,1845095,100052,1.0,3,-371.0,-378.0,4364.595,4364.595
2361218,2340827,100063,1.0,5,-1396.0,-1395.0,12495.24,12495.24
2363077,2628319,100082,0.0,33,-2052.0,-2082.0,656.19,353.88
2363460,1843384,100011,0.0,40,-1133.0,-1133.0,563.355,563.355
2364952,1461368,100040,1.0,9,-767.0,-795.0,18984.24,4762.08
2367988,2339761,100063,1.0,3,-663.0,-658.0,24650.1,22198.365
2368764,2824473,100016,1.0,20,-725.0,-725.0,7124.04,7124.04
2368966,2339761,100063,1.0,18,-213.0,-209.0,24650.1,21800.925
2369151,2662898,100029,1.0,2,-263.0,-278.0,22891.68,22891.68
2369854,1362017,100069,1.0,7,-476.0,-478.0,13345.695,13345.695
2370596,2651825,100071,1.0,11,-1241.0,-1242.0,10097.595,10097.595
2370887,1677978,100078,1.0,20,-2212.0,-2223.0,9205.47,9205.47
2372098,1176822,100018,1.0,2,-1583.0,-1587.0,48759.525,48759.525
2373440,2001242,100007,2.0,13,-474.0,-483.0,16509.6,16509.6
2373809,1515914,100016,1.0,12,-2009.0,-2009.0,5955.885,5955.885
2376254,1390369,100034,2.0,1,-569.0,-584.0,36069.57,58500.0
2376255,1390369,100034,1.0,1,-569.0,-584.0,22430.43,58500.0
2377753,1683048,100080,1.0,7,-1502.0,-1501.0,8669.385,8669.385
2379677,1528842,100061,3.0,8,-557.0,-570.0,34431.48,34431.48
2379777,1025031,100078,1.0,10,-1294.0,-1296.0,11508.3,11508.3
2381456,1677978,100078,1.0,12,-2452.0,-2458.0,9441.54,9441.54
2384505,2628319,100082,0.0,87,-470.0,-470.0,69.39,69.39
2386575,1811514,100027,1.0,7,-261.0,-284.0,21569.22,21569.22
2388586,2190416,100006,1.0,8,-71.0,-72.0,29027.52,29027.52
2388711,1914954,100028,0.0,9,-1153.0,-1146.0,175.23,45.585
2390374,1955764,100064,1.0,2,-547.0,-563.0,2144.61,2144.61
2390406,2833536,100067,0.0,24,-2047.0,-2050.0,2250.0,2250.0
2390672,2314167,100045,1.0,16,-1388.0,-1400.0,8361.225,8361.225
2390745,2305060,100041,1.0,8,-1267.0,-1267.0,7297.515,7297.515
2391213,2063227,100044,1.0,1,-1492.0,-1505.0,29545.2,29545.2
2391215,1643964,100042,1.0,10,-2037.0,-2043.0,13431.6,13431.6
2391519,1231722,100083,1.0,14,-378.0,-384.0,11915.1,11915.1
2393014,2525901,100093,1.0,1,-2267.0,-2275.0,8002.575,8002.575
2393123,1305890,100093,1.0,3,-1810.0,-1821.0,10663.875,10663.875
2393447,1213820,100021,1.0,4,-140.0,-154.0,7424.865,7424.865
2393693,1811514,100027,1.0,11,-141.0,-149.0,21569.22,21569.22
2394966,1811514,100027,1.0,2,-411.0,-421.0,21569.22,21569.22
2396168,1596605,100075,0.0,7,-178.0,-187.0,7357.995,7357.995
2396482,1515914,100016,1.0,9,-2099.0,-2101.0,6042.915,6042.915
2396676,2038692,100013,0.0,6,-2644.0,-2644.0,19125.0,19125.0
2397318,1596605,100075,0.0,12,-157.0,-157.0,6226.965,6226.965
2398082,1843384,100011,0.0,51,-798.0,-798.0,563.355,563.355
2398523,2037234,100033,6.0,105,-622.0,-553.0,281.205,281.205
2398709,1843384,100011,0.0,5,-2107.0,-2120.0,9000.0,9000.0
2399131,1528842,100061,3.0,20,-197.0,-199.0,34431.48,34431.48
2400162,2492683,100043,1.0,11,-889.0,-920.0,10363.275,10363.275
2403164,1473736,100074,1.0,8,-1426.0,-1440.0,8499.645,8499.645
2403392,1451119,100075,1.0,2,-719.0,-732.0,12630.15,12630.15
2404093,1035321,100047,1.0,4,-2511.0,-2518.0,4586.895,4586.895
2404916,2628319,100082,0.0,70,-987.0,-987.0,69.39,69.39
2405031,2570592,100073,1.0,20,-306.0,-306.0,55973.295,55973.295
2405877,2056192,100028,1.0,2,-736.0,-744.0,6996.735,6996.735
2406607,2604725,100042,1.0,13,-854.0,-885.0,38934.18,38934.18
2407983,2833536,100067,0.0,12,-2322.0,-2322.0,2250.0,2250.0
2408307,2411919,100023,1.0,8,-1609.0,-1635.0,7992.0,7992.0
2410178,1026256,100054,1.0,4,-165.0,-173.0,10349.91,10349.91
2410424,2055750,100070,1.0,10,-1067.0,-1075.0,13879.26,13879.26
2410928,1389495,100072,1.0,2,-816.0,-820.0,17451.135,17451.135
2411816,1874778,100056,1.0,2,-2106.0,-2103.0,21678.705,21633.03
2411995,1817195,100086,1.0,9,-2817.0,-2822.0,2695.23,2695.23
2412358,1843384,100011,0.0,1,-2229.0,-2234.0,9000.0,9000.0
2412841,2408142,100080,1.0,11,-59.0,-61.0,31778.73,31778.73
2417567,2088496,100044,1.0,3,-2269.0,-2341.0,22962.33,22962.33
2420513,1677977,100078,1.0,35,-232.0,-232.0,19548.81,19548.81
2421979,2038692,100013,0.0,13,-2570.0,-2570.0,2522.205,2522.205
2422674,1821761,100067,1.0,1,-2385.0,-2387.0,4252.905,4252.905
2423651,2137382,100042,0.0,108,-382.0,-382.0,32.85,32.85
2424339,2425354,100035,1.0,2,-1127.0,-1127.0,18201.645,18201.645
2424692,2137382,100042,0.0,15,-2270.0,-2282.0,4500.0,4500.0
2425453,2480304,100012,3.0,10,-207.0,-247.0,5242.86,5242.86
2425572,2447872,100027,1.0,7,-584.0,-591.0,28077.57,28077.57
2426756,1025031,100078,1.0,6,-1414.0,-1414.0,11508.3,11508.3
2427311,1557583,100043,0.0,21,-644.0,-653.0,19967.4,19967.4
2427549,1179472,100088,1.0,7,-1325.0,-1331.0,15388.47,15388.47
2428556,2038692,100013,0.0,90,-714.0,-714.0,274.32,274.32
2429239,1387636,100092,1.0,8,-1121.0,-1170.0,2511.225,2511.225
2429594,1748547,100062,1.0,3,-205.0,-209.0,29745.0,29745.0
2429629,2038692,100013,0.0,105,-257.0,-257.0,274.32,274.32
2430324,1594297,100013,1.0,4,-736.0,-732.0,23153.985,23090.94
2431064,1110212,100098,2.0,16,-137.0,-141.0,30009.15,30009.15
2433158,1231722,100083,1.0,6,-618.0,-629.0,11915.1,11915.1
2433191,2570592,100073,1.0,18,-366.0,-363.0,55973.295,55973.295
2433248,2467922,100069,1.0,5,-1053.0,-1053.0,17250.795,17250.795
2434151,1168900,100051,1.0,1,-525.0,-537.0,6887.16,6887.16
2434874,1843384,100011,0.0,75,-68.0,-68.0,563.355,563.355
2435578,1461368,100040,1.0,18,-497.0,-499.0,18984.24,18984.24
2435626,2672015,100090,1.0,17,-586.0,-587.0,5859.18,5859.18
2437457,1595956,100100,0.0,9,-2723.0,-2723.0,40500.0,40500.0
2437956,1955764,100064,1.0,8,-367.0,-343.0,2144.61,1492.38
2441006,1557583,100043,0.0,28,-563.0,-563.0,3761.325,3761.325
2443630,2704445,100018,2.0,4,-877.0,-885.0,94906.035,94906.035
2444292,1182112,100049,1.0,8,-176.0,-184.0,7801.155,7801.155
2444446,1560053,100049,1.0,2,-2365.0,-2373.0,4543.11,4543.11
2445584,2339761,100063,1.0,11,-423.0,-423.0,24650.1,24650.1
2445800,1189316,100025,1.0,3,-1609.0,-1616.0,23833.575,23833.575
2449600,1528842,100061,3.0,2,-737.0,-745.0,34431.48,34431.48
2451279,2038692,100013,0.0,68,-1383.0,-1383.0,274.32,274.32
2452864,2137382,100042,0.0,103,-533.0,-533.0,32.85,32.85
2453027,1110212,100098,1.0,9,-347.0,-369.0,10629.72,10629.72
2453827,2063227,100044,1.0,9,-1252.0,-1274.0,29545.2,29545.2
2454390,1060558,100048,0.0,14,-728.0,-728.0,77.445,77.445
2455022,1102533,100100,1.0,1,-758.0,-774.0,13782.465,13782.465
2456243,1882178,100092,1.0,7,-2175.0,-2181.0,7062.975,7062.975
2456697,1473736,100074,1.0,2,-1606.0,-1618.0,8499.645,8499.645
2457796,1821761,100067,1.0,2,-2355.0,-2364.0,4252.905,4252.905
2460375,1557583,100043,0.0,1,-948.0,-961.0,21218.22,21218.22
2460701,1585092,100089,1.0,9,-1521.0,-1551.0,13657.455,3982.86
2460749,2137382,100042,0.0,27,-2086.0,-2103.0,4500.0,4500.0
2461120,1231722,100083,1.0,16,-318.0,-322.0,11915.1,11915.1
2461604,1514530,100087,2.0,12,-626.0,-644.0,165802.725,165802.725
2463884,1918780,100083,1.0,10,-1747.0,-1750.0,6075.315,6075.315
2465023,2137382,100042,0.0,100,-624.0,-624.0,32.85,32.85
2466218,1562063,100017,1.0,7,-401.0,-416.0,11783.52,11783.52
2468218,2384838,100037,1.0,3,-449.0,-471.0,17813.25,17813.25
2468279,1025031,100078,1.0,40,-394.0,-413.0,11508.3,11508.3
2468423,2794143,100011,1.0,27,-379.0,-408.0,31295.25,1075.815
2471678,1271192,100025,1.0,4,-1939.0,-1970.0,7159.545,7159.545
2472757,1595956,100100,0.0,117,-151.0,-151.0,483.345,483.345
2473020,2829726,100028,2.0,14,-1383.0,-1387.0,5897.52,5897.52
2473486,1157409,100097,1.0,6,-2252.0,-2285.0,6744.825,6744.825
2474360,2526426,100093,2.0,6,-1119.0,-1126.0,58427.055,58427.055
2475358,1387636,100092,1.0,11,-1031.0,-985.0,2511.225,874.8
2477300,2574248,100075,2.0,4,-299.0,-328.0,72766.98,72766.98
2477304,2604725,100042,1.0,9,-974.0,-977.0,38934.18,38934.18
2478055,1029269,100039,1.0,4,-1676.0,-1712.0,5074.29,5074.29
2478096,1562063,100017,1.0,19,-41.0,-52.0,11783.52,11783.52
2478107,2038692,100013,0.0,89,-744.0,-744.0,274.32,274.32
2478903,2833536,100067,0.0,42,-1569.0,-1569.0,7551.0,7551.0
2479453,1288446,100045,1.0,4,-2658.0,-2658.0,6319.35,6319.35
2480161,2378725,100078,1.0,19,-346.0,-347.0,24345.855,24345.855
2480485,2137382,100042,0.0,98,-686.0,-686.0,32.85,32.85
2480687,1027737,100015,1.0,3,-2300.0,-2320.0,7666.92,7666.92
2480933,2137382,100042,0.0,7,-2390.0,-2404.0,4500.0,4500.0
2483954,1907290,100008,1.0,1,-2299.0,-2309.0,12144.285,12144.285
2484882,1595956,100100,0.0,84,-974.0,-983.0,4500.0,4500.0
2486739,1514918,100049,1.0,4,-1360.0,-1360.0,5791.725,5791.725
2487182,2119973,100007,1.0,9,-2086.0,-2080.0,1834.29,1834.29
2488076,2063227,100044,1.0,11,-1192.0,-1194.0,29545.2,29545.2
2488797,2203713,100080,2.0,18,-466.0,-468.0,19538.19,19538.19
2489015,2558764,100085,1.0,6,-994.0,-1006.0,4546.215,4546.215
2490159,1239349,100025,1.0,5,-738.0,-735.0,39798.99,23419.89
2491925,1110212,100098,1.0,4,-497.0,-505.0,10629.72,10629.72
2492979,1176822,100018,1.0,1,-1613.0,-1628.0,48759.525,48759.525
2493165,2754687,100067,1.0,12,-661.0,-687.0,9149.67,9149.67
2493409,1252218,100026,1.0,6,-1246.0,-1255.0,23531.175,23531.175
2494150,1179472,100088,1.0,8,-1295.0,-1310.0,15388.47,15388.47
2494653,1643964,100042,1.0,9,-2067.0,-2070.0,13431.6,13431.6
2495953,2444845,100090,5.0,3,-142.0,-150.0,10868.58,27000.0
2495954,2444845,100090,6.0,3,-142.0,-150.0,16131.42,27000.0
2496444,1322806,100062,1.0,1,-426.0,-444.0,66663.9,66663.9
2496966,1108226,100073,1.0,4,-2264.0,-2268.0,20143.98,20143.98
2498114,1413109,100009,1.0,4,-328.0,-337.0,8996.76,8996.76
2499830,2137382,100042,0.0,50,-1735.0,-1735.0,4500.0,4500.0
2500911,1636219,100056,1.0,7,-2612.0,-2612.0,13502.385,13502.385
2501622,2137382,100042,0.0,49,-1721.0,-1735.0,4500.0,4500.0
2502267,2570592,100073,1.0,9,-636.0,-637.0,55973.295,55973.295
2503708,1914954,100028,0.0,64,-270.0,-268.0,7855.11,5605.11
2504136,1515914,100016,1.0,1,-2339.0,-2339.0,6042.915,6042.915
2506105,2833536,100067,0.0,83,-586.0,-595.0,2250.0,2250.0
2506185,1319299,100022,1.0,2,-179.0,-201.0,6765.975,6765.975
2507414,2449573,100035,1.0,3,-1538.0,-1538.0,6236.82,6236.82
2509588,1305890,100093,1.0,7,-1690.0,-1693.0,10663.875,10663.875
2509634,1843384,100011,0.0,42,-1072.0,-1072.0,563.355,563.355
2509660,1670175,100035,1.0,9,-1157.0,-1157.0,22857.75,22857.75
2511347,2256622,100054,1.0,5,-325.0,-337.0,8896.23,8896.23
2512924,2833536,100067,0.0,41,-1562.0,-1569.0,2250.0,2250.0
2513524,1514530,100087,1.0,9,-716.0,-724.0,10841.85,10841.85
2513667,1198431,100035,1.0,3,-1668.0,-1673.0,12001.86,12001.86
2514497,1451119,100075,1.0,4,-659.0,-674.0,12630.15,12630.15
2514927,2774355,100065,1.0,5,-1031.0,-1043.0,18123.93,18123.93
2515055,1109767,100067,1.0,6,-2633.0,-2632.0,4262.085,4262.085
2516000,1848995,100082,1.0,1,-1902.0,-1915.0,8412.66,8412.66
2516784,2426800,100047,2.0,10,-1167.0,-1172.0,122628.285,122628.285
2518392,1677977,100078,1.0,32,-322.0,-322.0,19548.81,19548.81
2519402,1950528,100087,1.0,7,-1019.0,-1026.0,7485.615,7485.615
2521251,2833536,100067,0.0,116,-9.0,-28.0,2250.0,2250.0
2521399,2137382,100042,0.0,39,-1914.0,-1914.0,13185.0,13185.0
2521675,1562063,100017,1.0,12,-251.0,-266.0,11783.52,11783.52
2521833,1677978,100078,1.0,2,-2752.0,-2752.0,9441.54,9441.54
2523498,1596605,100075,0.0,23,-52.0,-52.0,13.905,13.905
2524247,1334240,100037,1.0,2,-1641.0,-1656.0,5305.995,5305.995
2529445,1677978,100078,1.0,11,-2482.0,-2486.0,9441.54,9441.54
2531443,1874778,100056,1.0,10,-1866.0,-1864.0,21678.705,21633.03
2532719,2628319,100082,0.0,53,-1505.0,-1505.0,69.39,69.39
2532814,1176822,100018,1.0,5,-1493.0,-1495.0,48759.525,48759.525
2532883,2227125,100009,1.0,5,-154.0,-164.0,8821.26,8821.26
2534259,1642618,100071,1.0,7,-843.0,-852.0,60289.425,60289.425
2534673,2833536,100067,0.0,43,-1531.0,-1546.0,2250.0,2250.0
2535043,2833536,100067,0.0,6,-2443.0,-2448.0,2250.0,2250.0
2535551,2164190,100012,2.0,15,-382.0,-399.0,11057.535,11057.535
2537691,1874778,100056,1.0,46,-786.0,-801.0,21678.705,21678.705
2541919,1955764,100064,1.0,3,-517.0,-517.0,2144.61,2144.61
2542870,2038692,100013,0.0,10,-2583.0,-2583.0,55125.0,55125.0
2544781,2137382,100042,0.0,81,-1202.0,-1202.0,32.85,32.85
2545349,1288446,100045,1.0,3,-2688.0,-2688.0,6319.35,6319.35
2545854,1025031,100078,1.0,21,-964.0,-964.0,11508.3,11508.3
2546002,1874778,100056,1.0,7,-1956.0,-1956.0,21678.705,21678.705
2549020,1874778,100056,1.0,41,-936.0,-952.0,21678.705,21678.705
2551056,1028761,100080,1.0,3,-1264.0,-1264.0,6084.495,6084.495
2551521,1843384,100011,0.0,22,-1591.0,-1597.0,9000.0,9000.0
2551559,2651825,100071,1.0,5,-1421.0,-1427.0,10097.595,10097.595
2552033,1677977,100078,1.0,34,-262.0,-260.0,19548.81,19548.81
2555157,1595956,100100,0.0,107,-455.0,-455.0,483.345,483.345
2555857,1194857,100061,1.0,3,-619.0,-632.0,44223.12,44223.12
2557048,1595956,100100,0.0,88,-913.0,-914.0,4500.0,4500.0
2557107,1359598,100009,1.0,2,-2908.0,-2914.0,6155.28,6155.28
2558293,1677977,100078,1.0,27,-472.0,-469.0,19548.81,19548.81
2558531,2164190,100012,2.0,4,-712.0,-773.0,11057.535,11057.535
2559210,2746640,100084,1.0,2,-1414.0,-1418.0,16486.425,16486.425
2559323,2256622,100054,1.0,3,-385.0,-398.0,8896.23,8896.23
2560969,2794143,100011,1.0,3,-1099.0,-1107.0,31295.25,31295.25
2561153,1194857,100061,1.0,5,-559.0,-570.0,44223.12,44223.12
2562089,1233905,100087,1.0,11,-78.0,-80.0,16632.405,16632.405
2562537,2243464,100050,1.0,4,-369.0,-386.0,6919.605,6919.605
2564673,1595956,100100,0.0,90,-882.0,-869.0,4500.0,4500.0
2566000,1557583,100043,0.0,33,-462.0,-463.0,16876.125,1.125
2567802,1914954,100028,0.0,8,-1181.0,-1181.0,129.645,129.645
2568722,1369693,100001,1.0,2,-1679.0,-1715.0,3951.0,3951.0
2569242,2243464,100050,1.0,1,-459.0,-471.0,6919.605,6919.605
2569747,1856124,100086,0.0,66,-665.0,-665.0,414.54,414.54
2570033,2803221,100045,1.0,14,-1070.0,-1079.0,9080.82,9080.82
2570873,1772508,100026,1.0,1,-438.0,-440.0,42778.845,42778.845
2572694,1125423,100042,1.0,1,-2719.0,-2736.0,10602.45,10602.45
2574414,2190416,100006,1.0,10,-11.0,-12.0,29027.52,29027.52
2575256,1594297,100013,1.0,11,-526.0,-556.0,23153.985,210.15
2575792,2038692,100013,0.0,94,-591.0,-591.0,274.32,274.32
2577708,1595956,100100,0.0,35,-2101.0,-2124.0,4500.0,4500.0
2578596,2794143,100011,1.0,13,-799.0,-803.0,31295.25,31295.25
2579087,1448742,100097,1.0,6,-188.0,-227.0,10080.72,10080.72
2580559,2628319,100082,0.0,54,-1474.0,-1474.0,69.39,69.39
2580561,1213820,100021,1.0,3,-170.0,-185.0,7424.865,7424.865
2580575,2052027,100045,2.0,11,-687.0,-689.0,50444.73,50444.73
2581871,2038692,100013,0.0,100,-410.0,-410.0,274.32,274.32
2583004,2179840,100030,1.0,3,-287.0,-318.0,9035.685,9035.685
2583240,2088496,100044,1.0,22,-1699.0,-1696.0,22962.33,22911.03
2583790,2628319,100082,0.0,82,-621.0,-621.0,69.39,69.39
2587519,1387636,100092,1.0,11,-1031.0,-1018.0,2511.225,1125.0
2588083,2056192,100028,1.0,1,-766.0,-776.0,6996.735,6996.735
2588103,1874778,100056,1.0,49,-696.0,-708.0,21678.705,21678.705
2588711,2628319,100082,0.0,31,-2083.0,-2101.0,6750.0,6750.0
2590314,2411919,100023,1.0,13,-1459.0,-1484.0,7992.0,7992.0
2590718,2604725,100042,1.0,7,-1034.0,-1034.0,38934.18,38934.18
2591833,2444845,100090,10.0,5,-82.0,-91.0,17116.38,27000.0
2591834,2444845,100090,9.0,5,-82.0,-91.0,9883.62,27000.0
2592717,2628319,100082,0.0,99,-105.0,-105.0,69.39,69.39
2596804,1187878,100034,1.0,2,-227.0,-276.0,21281.13,21281.13
2597053,2203713,100080,1.0,13,-616.0,-619.0,19668.69,19668.69
2599015,2203713,100080,2.0,15,-556.0,-557.0,19538.19,19538.19
2599663,2327930,100038,1.0,8,-577.0,-592.0,11100.6,11100.6
2599691,1595956,100100,0.0,120,-60.0,-60.0,483.345,483.345
2601468,1189316,100025,1.0,15,-1249.0,-1281.0,23833.575,2.925
2601710,1137041,100044,1.0,9,-2330.0,-2342.0,12088.8,12088.8
2601904,1198431,100035,1.0,9,-1488.0,-1488.0,12001.86,12001.86
2605803,1384551,100057,1.0,4,-1055.0,-1077.0,6352.29,6352.29
2607744,1941379,100066,1.0,1,-279.0,-279.0,9400.05,9400.05
2608445,1189316,100025,1.0,8,-1459.0,-1456.0,23833.575,23830.65
2608907,1677977,100078,1.0,14,-862.0,-862.0,19548.81,19548.81
2611100,2243464,100050,1.0,2,-429.0,-441.0,6919.605,6919.605
2611178,2038692,100013,0.0,38,-2053.0,-2065.0,7875.0,6750.0
2613442,1944776,100054,1.0,12,-885.0,-890.0,6500.835,6500.835
2613690,1109767,100067,1.0,8,-2573.0,-2562.0,4262.085,4262.085
2614546,2425547,100021,2.0,6,-669.0,-669.0,52236.18,52236.18
2615018,1670175,100035,1.0,3,-1337.0,-1337.0,22857.75,22857.75
2617696,1595956,100100,0.0,121,-29.0,-29.0,483.345,483.345
2618352,2038692,100013,0.0,27,-2342.0,-2342.0,145800.0,145800.0
2618640,2824473,100016,1.0,7,-1115.0,-1124.0,7124.04,7124.04
2619125,1157409,100097,1.0,4,-2312.0,-2341.0,6744.825,6744.825
2619175,2137382,100042,0.0,14,-2315.0,-2315.0,8775.0,8775.0
2619651,1035321,100047,1.0,7,-2421.0,-2427.0,4586.895,4586.895
2620919,2570592,100073,1.0,28,-66.0,-66.0,55973.295,55973.295
2621029,1843384,100011,0.0,67,-311.0,-311.0,563.355,563.355
2621416,2137382,100042,0.0,4,-2451.0,-2467.0,4500.0,4185.0
2621883,2492683,100043,1.0,1,-1189.0,-1204.0,10363.275,10363.275
2622162,1950847,100061,1.0,3,-1482.0,-1487.0,6006.285,6006.285
2623027,1030188,100069,1.0,7,-821.0,-843.0,30174.435,30174.435
2623859,2001242,100007,1.0,1,-834.0,-838.0,16509.6,16509.6
2624024,1369693,100001,2.0,4,-1619.0,-1628.0,17397.9,17397.9
2624248,1914954,100028,0.0,59,-359.0,-359.0,2.475,2.475
2624488,1077565,100039,3.0,2,-635.0,-639.0,46326.735,225000.0
2624489,1077565,100039,4.0,2,-635.0,-639.0,178673.265,225000.0
2624757,2339761,100063,1.0,15,-303.0,-302.0,24650.1,101.475
2625300,1227327,100082,1.0,1,-666.0,-685.0,11890.215,11890.215
2626808,2137382,100042,0.0,20,-2224.0,-2224.0,9000.0,9000.0
2627835,1810518,100003,1.0,1,-716.0,-719.0,98356.995,98356.995
2628474,2839252,100092,1.0,4,-272.0,-300.0,7049.88,7049.88
2628778,1251047,100016,1.0,7,-837.0,-815.0,14480.46,3.96
2629230,2829726,100028,2.0,16,-1323.0,-1329.0,5897.52,5897.52
2629485,2203713,100080,2.0,30,-106.0,-106.0,19538.19,19538.19
2629985,1413109,100009,1.0,6,-268.0,-276.0,8996.76,8996.76
2631027,1557583,100043,0.0,20,-679.0,-679.0,1970.235,1970.235
2631402,1514328,100032,1.0,6,-1316.0,-1402.0,7912.305,4.275
2631777,2747908,100092,1.0,2,-2163.0,-2181.0,3492.675,3492.675
2632682,1717648,100052,1.0,1,-266.0,-277.0,6304.905,6304.905
2635687,2134202,100055,1.0,9,-513.0,-522.0,11150.595,11150.595
2636311,2628319,100082,0.0,43,-1870.0,-1870.0,159.39,159.39
2638136,2754687,100067,1.0,9,-751.0,-757.0,9222.3,9222.3
2639614,2339761,100063,2.0,22,-93.0,-93.0,7844.4,32494.5
2639615,2339761,100063,1.0,22,-93.0,-93.0,24650.1,32494.5
2639961,1182112,100049,1.0,6,-236.0,-245.0,7801.155,7801.155
2640107,1448742,100097,1.0,1,-338.0,-350.0,10080.72,10080.72
2640695,1137041,100044,1.0,7,-2390.0,-2397.0,12088.8,12088.8
2641028,1207842,100087,1.0,3,-504.0,-514.0,6797.16,6797.16
2641259,2746640,100084,1.0,3,-1384.0,-1385.0,16486.425,16486.425
2642231,1677977,100078,1.0,17,-772.0,-790.0,19548.81,19548.81
2642456,1925302,100098,1.0,4,-21.0,-34.0,12985.83,12985.83
2643943,2056192,100028,2.0,5,-646.0,-655.0,38988.54,38988.54
2644444,2704445,100018,2.0,6,-817.0,-818.0,94906.035,94906.035
2644809,1125423,100042,1.0,9,-2479.0,-2498.0,10602.45,10602.45
2646328,1060558,100048,0.0,5,-847.0,-847.0,5045.85,5045.85
2646684,2378725,100078,1.0,9,-646.0,-650.0,24345.855,24345.855
2646927,1038818,100002,1.0,10,-295.0,-312.0,9251.775,9251.775
2646952,1814975,100054,1.0,1,-816.0,-819.0,8589.6,8589.6
2647185,1186888,100008,1.0,4,-2401.0,-2428.0,8019.09,8019.09
2649715,1176822,100018,1.0,9,-1373.0,-1375.0,48759.525,48759.525
2651856,1251047,100016,1.0,10,-747.0,-758.0,14480.46,14476.5
2652233,1194857,100061,1.0,8,-469.0,-479.0,44223.12,44223.12
2652500,1112703,100009,1.0,1,-1531.0,-1542.0,9845.01,9845.01
2652858,2327930,100038,1.0,2,-757.0,-770.0,11100.6,11100.6
2654098,1389495,100072,1.0,1,-846.0,-860.0,17451.135,17451.135
2655582,2492683,100043,1.0,4,-1099.0,-1115.0,10363.275,10363.275
2656012,2462742,100007,1.0,10,-1466.0,-1497.0,3601.53,3.24
2656595,2628319,100082,0.0,90,-378.0,-378.0,69.39,69.39
2657385,1461368,100040,1.0,3,-947.0,-977.0,18984.24,2.52
2657472,2007057,100009,1.0,5,-157.0,-165.0,7500.735,7500.735
2657635,2411919,100023,1.0,7,-1639.0,-1663.0,7992.0,7992.0
2657696,1084766,100066,1.0,3,-360.0,-373.0,12382.65,12382.65
2660893,2449573,100035,1.0,2,-1568.0,-1568.0,6236.82,6236.82
2661557,1030188,100069,1.0,1,-1001.0,-1021.0,30174.435,30174.435
2662464,1223113,100046,1.0,5,-389.0,-389.0,28390.635,28390.635
2663063,2052027,100045,2.0,24,-297.0,-298.0,50444.73,50444.73
2665470,2243829,100012,1.0,3,-1581.0,-1583.0,3012.075,3012.075
2665520,1882178,100092,1.0,9,-2115.0,-2121.0,7062.975,7062.975
2665523,2604725,100042,1.0,8,-1004.0,-1005.0,38934.18,38934.18
2667436,2037234,100033,9.0,108,-592.0,-553.0,108.36,108.36
2668062,2396758,100100,1.0,16,-229.0,-226.0,35157.825,34959.375
2670094,1315507,100093,1.0,9,-531.0,-575.0,3080.835,3080.835
2672849,2824473,100016,1.0,4,-1205.0,-1215.0,7124.04,7124.04
2673970,1595956,100100,0.0,71,-1218.0,-1243.0,4500.0,4500.0
2674721,1595956,100100,0.0,55,-1613.0,-1610.0,4500.0,4500.0
2675804,1950847,100061,1.0,9,-1302.0,-1312.0,6006.285,6006.285
2676490,1430602,100011,1.0,8,-2267.0,-2259.0,14614.335,14614.335
2677143,2662898,100029,2.0,4,-203.0,-224.0,66993.345,66993.345
2677465,2203713,100080,2.0,25,-256.0,-261.0,19538.19,19538.19
2680606,1683048,100080,1.0,11,-1382.0,-1382.0,8669.385,8669.385
2680708,2052027,100045,2.0,18,-477.0,-477.0,50444.73,50444.73
2682133,1189316,100025,1.0,4,-1579.0,-1586.0,23833.575,23833.575
2682472,1594297,100013,1.0,15,-406.0,-427.0,23153.985,69.21
2682478,2243464,100050,1.0,11,-159.0,-173.0,6919.605,6919.605
2682827,1189316,100025,1.0,10,-1399.0,-1393.0,23833.575,23830.65
2683398,2651825,100071,1.0,3,-1481.0,-1489.0,10097.595,10097.595
2683813,2672015,100090,1.0,18,-556.0,-559.0,5859.18,5859.18
2684497,1315507,100093,1.0,3,-711.0,-757.0,3080.835,3080.835
2685945,1941379,100066,1.0,3,-219.0,-237.0,9400.05,9400.05
2686264,1874778,100056,1.0,18,-1626.0,-1652.0,21678.705,45.675
2686614,2179840,100030,1.0,4,-257.0,-289.0,9035.685,9035.685
2687050,2833536,100067,0.0,56,-1286.0,-1286.0,168.345,168.345
2688580,2829726,100028,2.0,15,-1353.0,-1358.0,5897.52,5897.52
2689092,1212261,100053,1.0,4,-230.0,-262.0,10720.35,10720.35
2689136,2244872,100069,1.0,4,-1435.0,-1446.0,11628.18,11628.18
2689350,2769249,100017,1.0,9,-2158.0,-2166.0,16967.295,16967.295
2689528,1390369,100034,4.0,5,-449.0,-455.0,26875.665,26875.665
2690085,2495675,100005,1.0,7,-526.0,-555.0,4813.2,4813.2
2690280,1677977,100078,1.0,21,-652.0,-662.0,19548.81,19548.81
2691875,1025031,100078,1.0,33,-604.0,-603.0,11508.3,11508.3
